,draft_year,draft_round,pick_no,team,prospect_name,prospect_id,dob,birth_country,height,weight,shoots,nhl_id,position,prospect_category,amateur_league,amateur_team
1843,2017,6,158,Vegas Golden Knights,Nick Campoli,68168,1999-02-16,CAN,"5' 11""",190,L,8480288,C,North American Skater,OJHL,North York
1844,2017,6,159,San Jose Sharks,Jacob Mcgrew,64562,1999-02-25,USA,"5' 10""",187,R,8480236,RW,North American Skater,WHL,Spokane
1845,2017,6,160,New Jersey Devils,Aarne Talvitie,68973,1999-02-11,FIN,"5' 11""",200,L,8480237,C,North American Skater,Finland Jr.,Blues Jr.
1847,2017,6,162,Detroit Red Wings,John Adams,68009,1997-02-05,USA,"6' 5""",204,R,8480239,RW,North American Skater,USHL,Fargo
1848,2017,6,163,Dallas Stars,Brett Davis,64338,1999-06-01,CAN,"6' 1""",192,L,8480240,C,North American Skater,WHL,Kootenay
1849,2017,6,164,Detroit Red Wings,Reilly Webb,68105,1999-05-04,CAN,"6' 4""",205,R,8480241,D,North American Skater,OHL,Hamilton
1850,2017,6,165,New York Islanders,Arnaud Durandeau,68668,1999-01-14,CAN,"5' 11""",183,L,8480242,LW,North American Skater,QMJHL,Halifax
1851,2017,6,166,Carolina Hurricanes,Brendan De Jong,64198,1998-03-23,CAN,"6' 5""",200,L,8480243,D,North American Skater,WHL,Portland
1853,2017,6,168,Philadelphia Flyers,Olle Lycksell,71757,1999-08-24,SWE,"5' 11""",185,L,8480245,LW,European Skater,SWEDEN-JR.,Linkoping Jr.
1854,2017,6,169,Tampa Bay Lightning,Nick Perbix,67377,1998-06-15,USA,"6' 3""",191,R,8480246,D,North American Skater,HIGH-MN,Elk River
1855,2017,6,170,Columbus Blue Jackets,Jonathan Davidsson,57813,1997-03-12,SWE,"5' 11""",185,R,8480247,RW,European Skater,SWEDEN,Djurgarden
1856,2017,6,171,Calgary Flames,D'Artagnan Joly,68695,1999-04-07,CAN,"6' 3""",183,R,8480057,RW,North American Skater,QMJHL,Baie Comeau
1857,2017,6,172,Toronto Maple Leafs,Ryan Mcgregor,68096,1999-01-29,CAN,"6' 0""",178,L,8480248,C,North American Skater,OHL,Sarnia
1858,2017,6,173,Boston Bruins,Cedric Pare,68671,1999-01-24,CAN,"6' 2""",212,L,8480249,C,North American Skater,QMJHL,Saint John
1859,2017,6,174,New York Rangers,Morgan Barron,68714,1998-12-02,CAN,"6' 2""",200,L,8480289,C,North American Skater,HIGH-ON,St. Andrew's College
1860,2017,6,175,St. Louis Blues,Trenton Bourque,63878,1998-06-11,CAN,"6' 2""",200,L,8480250,D,North American Skater,OHL,Owen Sound
1861,2017,6,176,Nashville Predators,Pavel Koltygin,68003,1999-02-17,RUS,"6' 0""",194,L,8480013,C,North American Skater,QMJHL,Drummondville
1862,2017,6,177,Edmonton Oilers,Skyler Brind'Amour,68352,1999-07-27,USA,"6' 2""",179,L,8480291,C,North American Skater,USMAAAE,Selects Academy U18
1863,2017,6,178,Minnesota Wild,Andrei Svetlakov,55799,1996-04-06,RUS,"6' 0""",207,L,8480251,C,European Skater,RUSSIA,CSKA
1864,2017,6,179,Columbus Blue Jackets,Carson Meyer,64759,1997-08-18,USA,"5' 10""",180,R,8480292,RW,North American Skater,NCHC,Miami
1865,2017,6,180,Tampa Bay Lightning,Cole Guttman,72519,1999-04-06,USA,"5' 9""",163,R,8480252,C,North American Skater,USHL,Dubuque
1866,2017,6,181,Vancouver Canucks,Petrus Palmu,59735,1997-07-16,FIN,"5' 6""",175,L,8479610,RW,European Skater,OHL,Owen Sound
1867,2017,6,182,Washington Capitals,Benton Maass,74919,1998-11-25,USA,"6' 1""",185,R,8480253,D,North American Skater,HIGH-MN,Elk River
1869,2017,6,184,Florida Panthers,Sebastian Repo,61000,1996-06-23,FIN,"6' 2""",189,R,8480255,RW,European Skater,FINLAND,Tappara
1870,2017,6,185,San Jose Sharks,Sasha Chmelevski,67963,1999-06-09,USA,"5' 11""",182,R,8480053,C,North American Skater,OHL,Ottawa
1871,2017,6,186,Pittsburgh Penguins,Antti Palojarvi,69356,1999-01-18,FIN,"6' 1""",180,L,8480256,D,European Skater,Finland Jr.,Lukko Jr.
1872,2017,7,187,Colorado Avalanche,Nick Leivermann,67120,1998-09-14,USA,"5' 11""",195,L,8480257,D,North American Skater,HIGH-MN,Eden Prarie
1873,2017,7,188,Vancouver Canucks,Matt Brassard,63901,1998-08-08,CAN,"6' 2""",207,R,8480258,D,North American Skater,OHL,Oshawa
1874,2017,7,189,Vegas Golden Knights,Ben Jones,68081,1999-02-26,CAN,"6' 0""",194,L,8480259,C,North American Skater,OHL,Niagara
1875,2017,7,190,Arizona Coyotes,Erik Walli Walterholm,76368,1999-02-27,SWE,"6' 1""",200,R,8480286,RW,European Skater,SWEDEN-JR. U18,Djurgarden U18
1876,2017,7,191,New Jersey Devils,Jocktan Chainey,68675,1999-09-08,CAN,"6' 0""",198,L,8480260,D,North American Skater,QMJHL,Halifax
1877,2017,7,192,Buffalo Sabres,Linus Weissbach,65383,1998-04-19,SWE,"5' 8""",161,L,8480261,LW,North American Skater,USHL,Tri-City
1878,2017,7,193,Detroit Red Wings,Brady Gilmour,68080,1999-04-18,CAN,"5' 10""",182,L,8480262,C,North American Skater,OHL,Saginaw
1880,2017,7,195,Boston Bruins,Victor Berglund,71545,1999-08-02,SWE,"6' 0""",178,R,8480264,D,European Skater,SWEDEN-JR.,Modo Jr.
1881,2017,7,196,Philadelphia Flyers,Wyatt Kalynuk,62170,1997-04-14,CAN,"6' 1""",180,L,8480293,D,North American Skater,USHL,Bloomington
1882,2017,7,197,Carolina Hurricanes,Ville Rasanen,74420,1998-10-08,FIN,"6' 3""",185,L,8480265,D,European Skater,FINLAND-2,Jokipojat
1883,2017,7,198,Winnipeg Jets,Skyler Mckenzie,60379,1998-01-20,CAN,"5' 8""",160,L,8480266,LW,North American Skater,WHL,Portland
1885,2017,7,200,Tampa Bay Lightning,Sammy Walker,64543,1999-06-07,USA,"5' 11""",171,R,8480267,C,North American Skater,HIGH-MN,Edina
1886,2017,7,201,New York Islanders,Logan Cockerill,67998,1999-03-03,USA,"5' 8""",165,L,8480268,LW,North American Skater,NTDP,USA U-18
1887,2017,7,202,Calgary Flames,Filip Sveningsson,70864,1999-07-03,SWE,"6' 0""",180,L,8480269,LW,European Skater,SWEDEN-JR.,HV 71 Jr.
1888,2017,7,203,Toronto Maple Leafs,Ryan O'Connell,68200,1999-04-25,CAN,"6' 1""",170,L,8480290,D,North American Skater,HIGH-ON,St. Andrew's College
1889,2017,7,204,Boston Bruins,Daniel Bukac,71194,1999-04-29,CZE,"6' 4""",210,R,8480270,D,European Skater,WHL,Brandon
1890,2017,7,205,New Jersey Devils,Yegor Zaitsev,66182,1998-05-03,RUS,"6' 2""",194,L,8480271,D,European Skater,RUSSIA-2,Balashikha
1891,2017,7,206,St. Louis Blues,Anton Andersson,72205,1999-01-06,SWE,"6' 3""",216,L,8480272,D,European Skater,SWEDEN-JR.,Lulea Jr.
1892,2017,7,207,New York Rangers,Patrik Virta,58871,1996-03-06,FIN,"5' 10""",180,R,8480273,C,European Skater,FINLAND,TPS
1893,2017,7,208,Edmonton Oilers,Philip Kemp,67249,1999-02-12,USA,"6' 3""",202,R,8480274,D,North American Skater,NTDP,USA U-18
1894,2017,7,209,Minnesota Wild,Nick Swaney,58888,1997-09-09,USA,"5' 10""",175,R,8480275,RW,North American Skater,USHL,Waterloo
1895,2017,7,210,Columbus Blue Jackets,Robbie Stucker,68397,1998-09-30,USA,"6' 3""",173,R,8480294,D,North American Skater,HIGH-MN,St. Thomas
1896,2017,7,211,Winnipeg Jets,Croix Evingson,70880,1997-08-28,USA,"6' 5""",213,L,8480295,D,North American Skater,NAHL,Shreveport
1897,2017,7,212,San Jose Sharks,Ivan Chekhovich,71193,1999-01-04,RUS,"5' 11""",187,L,8480276,LW,North American Skater,QMJHL,Baie Comeau
1898,2017,7,213,Washington Capitals,Kristian Roykas Marthinsen,72231,1999-08-28,NOR,"6' 0""",184,L,8480296,LW,North American Skater,SWEDEN-JR. 2,Almtuna Jr.
1899,2017,7,214,New Jersey Devils,Matthew Hellickson,63347,1998-03-21,USA,"6' 0""",184,L,8480277,D,North American Skater,USHL,Sioux City
1900,2017,7,215,Chicago Blackhawks,Joshua Ess,64927,1999-04-03,USA,"5' 11""",180,L,8480297,D,North American Skater,HIGH-MN,Lakeville South
1901,2017,7,216,Nashville Predators,Jacob Paquette,68103,1999-05-26,CAN,"6' 3""",215,L,8480024,D,North American Skater,OHL,Kingston
1902,2017,7,217,Pittsburgh Penguins,William Reilly,66343,1997-07-23,CAN,"6' 2""",197,R,8480278,D,North American Skater,ECAC,RPI
1903,2018,1,1,Buffalo Sabres,Rasmus Dahlin,71988,2000-04-13,SWE,"6' 3""",185,L,8480839,D,European Skater,SWEDEN,Frolunda
1904,2018,1,2,Carolina Hurricanes,Andrei Svechnikov,71192,2000-03-26,RUS,"6' 2""",192,L,8480830,RW,North American Skater,OHL,Barrie
1905,2018,1,3,Montréal Canadiens,Jesperi Kotkaniemi,71161,2000-07-06,FIN,"6' 2""",181,L,8480829,C,European Skater,FINLAND,Assat
1906,2018,1,4,Ottawa Senators,Brady Tkachuk,67970,1999-09-16,USA,"6' 3""",192,L,8480801,LW,North American Skater,H-EAST,Boston University
1907,2018,1,5,Arizona Coyotes,Barrett Hayton,72803,2000-06-09,CAN,"6' 1""",190,L,8480849,C,North American Skater,OHL,Sault Ste. Marie
1908,2018,1,6,Detroit Red Wings,Filip Zadina,69035,1999-11-27,CZE,"6' 0""",197,L,8480821,RW,North American Skater,QMJHL,Halifax
1909,2018,1,7,Vancouver Canucks,Quinn Hughes,67650,1999-10-14,USA,"5' 10""",173,L,8480800,D,North American Skater,BIG10,Michigan
1910,2018,1,8,Chicago Blackhawks,Adam Boqvist,73050,2000-08-15,SWE,"6' 0""",178,R,8480871,D,European Skater,SWEDEN-JR.,Brynas Jr.
1911,2018,1,9,New York Rangers,Vitali Kravtsov,71697,1999-12-23,RUS,"6' 3""",184,L,8480833,RW,European Skater,RUSSIA,Chelyabinsk
1912,2018,1,10,Edmonton Oilers,Evan Bouchard,68090,1999-10-20,CAN,"6' 2""",195,R,8480803,D,North American Skater,OHL,London
1913,2018,1,11,New York Islanders,Oliver Wahlstrom,62866,2000-06-13,USA,"6' 1""",208,R,8480789,RW,North American Skater,NTDP,USA U-18
1914,2018,1,12,New York Islanders,Noah Dobson,72997,2000-01-07,CAN,"6' 3""",177,R,8480865,D,North American Skater,QMJHL,Acadie-Bathurst
1915,2018,1,13,Dallas Stars,Ty Dellandrea,72799,2000-07-21,CAN,"6' 0""",191,R,8480848,C,North American Skater,OHL,Flint
1916,2018,1,14,Philadelphia Flyers,Joel Farabee,67490,2000-02-25,USA,"6' 0""",162,L,8480797,LW,North American Skater,NTDP,USA U-18
1917,2018,1,15,Florida Panthers,Grigori Denisenko,72291,2000-06-24,RUS,"5' 11""",172,R,8480844,LW,European Skater,RUSSIA-JR.,Yaroslavl 2
1918,2018,1,16,Colorado Avalanche,Martin Kaut,69038,1999-10-02,CZE,"6' 2""",176,R,8480822,RW,European Skater,CZREP,Pardubice
1919,2018,1,17,New Jersey Devils,Ty Smith,68499,2000-03-24,CAN,"5' 11""",177,L,8480883,D,North American Skater,WHL,Spokane
1920,2018,1,18,Columbus Blue Jackets,Liam Foudy,72811,2000-02-04,CAN,"6' 0""",178,L,8480853,C,North American Skater,OHL,London
1921,2018,1,19,Philadelphia Flyers,Jay O'Brien,74371,1999-11-04,USA,"5' 11""",182,R,8480877,C,North American Skater,HIGH-MA,Thayer Academy
1922,2018,1,20,Los Angeles Kings,Rasmus Kupari,72789,2000-03-15,FIN,"6' 2""",189,R,8480845,C,European Skater,FINLAND,Karpat
1923,2018,1,21,San Jose Sharks,Ryan Merkley,72796,2000-08-14,CAN,"5' 11""",168,R,8480847,D,North American Skater,OHL,Guelph
1924,2018,1,22,New York Rangers,K'Andre Miller,68872,2000-01-21,USA,"6' 3""",198,L,8480817,D,North American Skater,NTDP,USA U-18
1925,2018,1,23,Anaheim Ducks,Isac Lundestrom,68262,1999-11-06,SWE,"6' 0""",183,L,8480806,C,European Skater,SWEDEN,Lulea
1926,2018,1,24,Minnesota Wild,Filip Johansson,73051,2000-03-23,SWE,"6' 1""",180,R,8480872,D,European Skater,SWEDEN-JR.,Leksand Jr.
1927,2018,1,25,St. Louis Blues,Dominik Bokk,69994,2000-02-03,DEU,"6' 2""",179,R,8480827,RW,European Skater,SWEDEN-JR.,Vaxjo Jr.
1928,2018,1,26,Ottawa Senators,Jacob Bernard-Docker,75182,2000-06-30,CAN,"6' 0""",187,R,8480879,D,North American Skater,AJHL,Okotoks
1929,2018,1,27,Chicago Blackhawks,Nicolas Beaudin,68699,1999-10-09,CAN,"5' 11""",172,L,8480814,D,North American Skater,QMJHL,Drummondville
1930,2018,1,28,New York Rangers,Nils Lundkvist,75162,2000-07-27,SWE,"5' 11""",180,R,8480878,D,European Skater,SWEDEN,Lulea
1931,2018,1,29,Toronto Maple Leafs,Rasmus Sandin,73053,2000-03-07,SWE,"5' 11""",186,L,8480873,D,European Skater,OHL,Sault Ste. Marie
1932,2018,1,30,Detroit Red Wings,Joe Veleno,68662,2000-01-13,CAN,"6' 1""",191,L,8480813,C,North American Skater,QMJHL,Drummondville
1933,2018,1,31,Washington Capitals,Alexander Alexeyev,69083,1999-11-15,RUS,"6' 4""",197,L,8480823,D,North American Skater,WHL,Red Deer
1934,2018,2,32,Buffalo Sabres,Mattias Samuelsson,68491,2000-03-14,USA,"6' 4""",218,L,8480807,D,North American Skater,NTDP,USA U-18
1935,2018,2,33,Detroit Red Wings,Jonatan Berggren,73058,2000-07-16,SWE,"5' 11""",183,L,8481013,RW,European Skater,SWEDEN-JR.,Skelleftea Jr.
1936,2018,2,34,Florida Panthers,Serron Noel,72818,2000-08-08,CAN,"6' 6""",218,R,8480856,RW,North American Skater,OHL,Oshawa
1937,2018,2,35,Montréal Canadiens,Jesse Ylonen,68987,1999-10-03,USA,"6' 0""",167,R,8481058,RW,European Skater,FINLAND-2,Espoo
1938,2018,2,36,Detroit Red Wings,Jared Mcisaac,72993,2000-03-27,CAN,"6' 1""",191,L,8480862,D,North American Skater,QMJHL,Halifax
1939,2018,2,37,Vancouver Canucks,Jett Woo,68502,2000-07-27,CAN,"6' 0""",200,R,8480808,D,North American Skater,WHL,Moose Jaw
1940,2018,2,38,Montréal Canadiens,Alexander Romanov,76675,2000-01-06,RUS,"5' 11""",185,L,8481014,D,European Skater,RUSSIA-JR.,CSKA 2
1942,2018,2,40,Edmonton Oilers,Ryan Mcleod,68077,1999-09-21,CAN,"6' 2""",206,L,8480802,C,North American Skater,OHL,Mississauga
1943,2018,2,41,New York Islanders,Bode Wilde,69207,2000-01-24,CAN,"6' 2""",190,R,8480826,D,North American Skater,NTDP,USA U-18
1944,2018,2,42,Carolina Hurricanes,Jack Drury,71906,2000-02-03,USA,"5' 11""",174,L,8480835,C,North American Skater,USHL,Waterloo
1945,2018,2,43,New York Islanders,Ruslan Iskhakov,77611,2000-07-22,RUS,"5' 8""",152,L,8481016,C,European Skater,RUSSIA-JR.,CSKA 2
1946,2018,2,44,Dallas Stars,Albin Eriksson,74987,2000-07-20,SWE,"6' 4""",207,R,8481017,RW,European Skater,SWEDEN-JR.,Skelleftea Jr.
1947,2018,2,45,St. Louis Blues,Scott Perunovich,68396,1998-08-18,USA,"5' 9""",172,L,8481059,D,North American Skater,NCHC,Minnesota-Duluth
1948,2018,2,46,Washington Capitals,Martin Fehervary,67442,1999-10-06,SVK,"6' 2""",194,L,8480796,D,European Skater,SWEDEN-2,Oskarshamn
1949,2018,2,47,Washington Capitals,Kody Clark,68173,1999-10-13,USA,"6' 1""",179,R,8480804,RW,North American Skater,OHL,Ottawa
1950,2018,2,48,Ottawa Senators,Jonathan Tychonick,68510,2000-03-03,CAN,"6' 0""",177,L,8480811,D,North American Skater,BCHL,Penticton
1951,2018,2,49,Columbus Blue Jackets,Kirill Marchenko,76190,2000-07-21,RUS,"6' 3""",187,R,8480893,RW,European Skater,RUSSIA-JR.,Khanty-Mansiysk 2
1952,2018,2,50,Philadelphia Flyers,Adam Ginning,73054,2000-01-13,SWE,"6' 4""",206,L,8480874,D,European Skater,SWEDEN,Linkoping
1953,2018,2,51,Los Angeles Kings,Akil Thomas,72806,2000-01-02,CAN,"6' 0""",180,R,8480851,C,North American Skater,OHL,Niagara
1954,2018,2,52,Toronto Maple Leafs,Sean Durzi,64032,1998-10-21,CAN,"6' 0""",188,R,8480434,D,North American Skater,OHL,Owen Sound
1955,2018,2,53,Pittsburgh Penguins,Calen Addison,68500,2000-04-11,CAN,"5' 10""",178,R,8480884,D,North American Skater,WHL,Lethbridge
1956,2018,2,54,Anaheim Ducks,Benoit-Olivier Groulx,73045,2000-02-06,CAN,"6' 1""",194,L,8480870,C,North American Skater,QMJHL,Halifax
1957,2018,2,55,Arizona Coyotes,Kevin Bahl,72824,2000-06-27,CAN,"6' 6""",216,L,8480860,D,North American Skater,OHL,Ottawa
1958,2018,2,56,Montréal Canadiens,Jacob Olofsson,72011,2000-02-08,SWE,"6' 2""",196,L,8480841,C,European Skater,SWEDEN-2,Timra
1959,2018,2,57,Boston Bruins,Axel Andersson,73052,2000-02-10,SWE,"6' 0""",183,R,8481018,D,European Skater,SWEDEN-JR.,Djurgarden Jr.
1960,2018,2,58,Pittsburgh Penguins,Filip Hallander,72012,2000-06-29,SWE,"6' 2""",188,L,8480842,C,European Skater,SWEDEN-2,Timra
1961,2018,2,59,Tampa Bay Lightning,Gabriel Fortier,72995,2000-02-06,CAN,"5' 10""",174,L,8480863,C,North American Skater,QMJHL,Baie Comeau
1962,2018,2,60,Winnipeg Jets,David Gustafsson,73056,2000-04-11,SWE,"6' 2""",196,L,8481019,C,European Skater,SWEDEN,HV 71
1963,2018,2,61,Vegas Golden Knights,Ivan Morozov,78825,2000-05-05,RUS,"6' 1""",196,R,8480894,C,European Skater,RUSSIA-JR.,Khanty-Mansiysk 2
1965,2018,3,63,Minnesota Wild,Jack Mcbain,72813,2000-01-06,CAN,"6' 3""",201,L,8480855,C,North American Skater,OJHL,Toronto JC
1967,2018,3,65,Arizona Coyotes,Jan Jenik,74036,2000-09-15,CZE,"6' 1""",171,L,8480890,RW,European Skater,CZREP-2,Benatky N. J.
1968,2018,3,66,Montréal Canadiens,Cam Hillis,72821,2000-06-24,CAN,"5' 10""",174,R,8480858,C,North American Skater,OHL,Guelph
1969,2018,3,67,Detroit Red Wings,Alec Regula,71253,2000-08-06,USA,"6' 4""",206,R,8480831,D,North American Skater,OHL,London
1970,2018,3,68,Vancouver Canucks,Tyler Madden,68209,1999-11-09,USA,"5' 11""",150,R,8480805,C,North American Skater,USHL,Tri-City
1971,2018,3,69,Chicago Blackhawks,Jake Wise,66983,2000-02-28,USA,"5' 10""",195,L,8480793,C,North American Skater,NTDP,USA U-18
1972,2018,3,70,New York Rangers,Jacob Ragnarsson,74872,1999-09-23,USA,"6' 0""",176,L,8481021,D,European Skater,SWEDEN-2,ALMTUNA
1973,2018,3,71,Montréal Canadiens,Jordan Harris,71896,2000-07-07,USA,"5' 11""",179,L,8480887,D,North American Skater,HIGH-NH,Kimball Union Academy
1975,2018,3,73,Arizona Coyotes,Ty Emberson,71903,2000-05-23,USA,"6' 0""",200,R,8480834,D,North American Skater,NTDP,USA U-18
1976,2018,3,74,Chicago Blackhawks,Niklas Nordgren,73212,2000-05-04,FIN,"5' 9""",169,R,8480875,RW,European Skater,FINLAND-JR.,HIFK Jr.
1977,2018,3,75,Dallas Stars,Oskar Back,71989,2000-03-12,SWE,"6' 3""",204,L,8480840,C,European Skater,SWEDEN-JR.,Farjestad Jr.
1978,2018,3,76,Toronto Maple Leafs,Semyon Der-Arguchintsev,72820,2000-09-15,RUS,"5' 10""",163,R,8480977,C,North American Skater,OHL,Peterborough
1979,2018,3,77,Boston Bruins,Jakub Lauko,75222,2000-03-28,CZE,"6' 0""",196,L,8480880,C,North American Skater,CZREP,Chomutov
1980,2018,3,78,Colorado Avalanche,Sampo Ranta,72795,2000-05-31,FIN,"6' 2""",207,L,8480846,LW,North American Skater,USHL,Sioux City
1981,2018,3,79,Anaheim Ducks,Blake Mclaughlin,68871,2000-02-14,USA,"6' 0""",157,L,8480816,LW,North American Skater,USHL,Chicago
1982,2018,3,80,Columbus Blue Jackets,Marcus Karlberg,76777,2000-01-23,SWE,"5' 8""",165,R,8481022,LW,European Skater,SWEDEN-JR.,Leksand Jr.
1983,2018,3,81,Detroit Red Wings,Seth Barton,79440,1999-08-18,CAN,"6' 3""",174,R,8480882,D,North American Skater,BCHL,Trail
1984,2018,3,82,Los Angeles Kings,Bulat Shafigullin,72921,1999-12-29,RUS,"6' 2""",178,L,8480978,LW,European Skater,RUSSIA-JR.,Nizhnekamsk 2
1985,2018,3,83,Toronto Maple Leafs,Riley Stotts,68508,2000-01-05,CAN,"6' 0""",179,L,8480810,C,North American Skater,WHL,Calgary
1988,2018,3,86,Minnesota Wild,Alexander Khovanov,69096,2000-04-12,RUS,"5' 10""",196,L,8480824,C,European Skater,QMJHL,Moncton
1989,2018,3,87,San Jose Sharks,Linus Karlsson,78493,1999-11-16,SWE,"6' 1""",178,R,8481024,C,European Skater,SWEDEN-JR.,Karlskrona Jr.
1990,2018,3,88,New York Rangers,Joey Keane,67021,1999-07-02,USA,"6' 0""",180,R,8480466,D,North American Skater,OHL,Barrie
1991,2018,3,89,Florida Panthers,Logan Hutsko,66253,1999-02-11,USA,"5' 10""",172,R,8481025,RW,North American Skater,H-EAST,Boston College
1992,2018,3,90,Tampa Bay Lightning,Dmitry Semykin,77093,2000-02-24,RUS,"6' 3""",201,R,8481060,D,European Skater,RUSSIA-JR.,Stupino 2
1993,2018,3,91,Winnipeg Jets,Nathan Smith,80244,1998-10-19,USA,"6' 0""",184,R,8480979,C,North American Skater,USHL,Cedar Rapids
1994,2018,3,92,Minnesota Wild,Connor Dewar,64367,1999-06-26,CAN,"5' 10""",178,L,8480980,C,North American Skater,WHL,Everett
1995,2018,3,93,Washington Capitals,Riley Sutter,64385,1999-10-25,CAN,"6' 3""",209,R,8480791,RW,North American Skater,WHL,Everett
1996,2018,4,94,Buffalo Sabres,Matej Pekar,75225,2000-02-10,CZE,"6' 1""",185,L,8480881,LW,North American Skater,USHL,Muskegon
1997,2018,4,95,Ottawa Senators,Jonathan Gruden,71909,2000-05-04,CAN,"6' 0""",186,L,8480836,C,North American Skater,OHL,LONDON
1998,2018,4,96,Carolina Hurricanes,Luke Henman,73012,2000-04-29,CAN,"6' 0""",164,L,8480869,C,North American Skater,QMJHL,Blainville-Boisbriand
1999,2018,4,97,Montréal Canadiens,Allan Mcshane,72812,2000-02-14,CAN,"6' 0""",194,L,8480854,C,North American Skater,OHL,Oshawa
2000,2018,4,98,Detroit Red Wings,Ryan O'Reilly,71915,2000-03-21,USA,"6' 2""",202,R,8481026,RW,North American Skater,USHL,Madison
2001,2018,4,99,Vegas Golden Knights,Stanislav Demin,71898,2000-04-04,USA,"6' 2""",190,L,8480888,D,North American Skater,BCHL,Wenatchee
2002,2018,4,100,Dallas Stars,Adam Mascherin,63545,1998-06-06,CAN,"5' 9""",197,L,8479374,LW,North American Skater,OHL,Kitchener
2003,2018,4,101,New York Rangers,Nico Gross,71678,2000-01-26,CHE,"6' 2""",190,L,8480832,D,North American Skater,OHL,Oshawa
2004,2018,4,102,San Jose Sharks,Jasper Weatherby,68590,1998-01-22,USA,"6' 4""",202,L,8481061,N/A,North American Skater,BCHL,Wenatchee
2005,2018,4,103,New York Islanders,Jacob Pivonka,67292,2000-02-28,USA,"6' 0""",201,L,8480795,C,North American Skater,NTDP,USA U-18
2006,2018,4,104,Carolina Hurricanes,Lenni Killinen,72791,2000-06-15,FIN,"6' 2""",190,L,8481027,RW,European Skater,FINLAND-JR.,Blues Jr.
2007,2018,4,105,Calgary Flames,Martin Pospisil,69147,1999-11-19,SVK,"6' 2""",181,L,8481028,C,North American Skater,USHL,Sioux City
2008,2018,4,106,Dallas Stars,Curtis Douglas,73906,2000-03-06,CAN,"6' 8""",236,L,8480876,C,North American Skater,OHL,Windsor
2010,2018,4,108,Calgary Flames,Demetrios Koumontzis,77202,2000-03-24,USA,"5' 10""",183,L,8481062,LW,North American Skater,HIGH-MN,Edina
2011,2018,4,109,Colorado Avalanche,Tyler Weiss,71910,2000-01-03,USA,"5' 10""",151,L,8480837,LW,North American Skater,NTDP,USA U-18
2012,2018,4,110,New Jersey Devils,Xavier Bernard,73003,2000-01-06,CAN,"6' 2""",203,L,8480886,D,North American Skater,QMJHL,Drummondville
2013,2018,4,111,Nashville Predators,Jachym Kondelik,71196,1999-12-21,DEU,"6' 6""",226,L,8481029,C,North American Skater,USHL,Muskegon
2014,2018,4,112,Philadelphia Flyers,Jack St. Ivany,64533,1999-07-22,USA,"6' 2""",198,R,8481030,D,North American Skater,USHL,Sioux Falls
2015,2018,4,113,Los Angeles Kings,Aidan Dudas,72804,2000-06-15,CAN,"5' 8""",170,R,8480850,C,North American Skater,OHL,Owen Sound
2017,2018,4,115,Vegas Golden Knights,Paul Cotter,72554,1999-11-16,USA,"6' 0""",195,L,8481032,C,North American Skater,USHL,Lincoln
2018,2018,4,116,Anaheim Ducks,Jack Perbix,68854,2000-09-13,USA,"6' 0""",179,R,8480815,RW,North American Skater,HIGH-MN,Elk River
2019,2018,4,117,Buffalo Sabres,Linus Lindstrand Cronholm,76798,2000-07-03,SWE,"6' 3""",194,L,8480982,D,European Skater,SWEDEN-JR.,Malmo Jr.
2020,2018,4,118,Toronto Maple Leafs,Mac Hollowell,64041,1998-09-26,CAN,"5' 9""",170,R,8480439,D,North American Skater,OHL,Sault Ste. Marie
2021,2018,4,119,Boston Bruins,Curtis Hall,71911,2000-04-26,USA,"6' 2""",200,R,8480838,C,North American Skater,USHL,Youngstown
